Season,District,Taluka,Village,Crop_Variety,Soil_Type,Farm_Area_hectares,Rainfall_mm,Avg_Temp_C,Avg_Humidity_pct,Row_Spacing_cm,Plant_Spacing_cm,Yield_kg_hectare,Sowing_Recommended
Rabi,Hingoli,Aundha Nagnath,Aundha Nagnath Town,Chickpea (Digvijay),Clay Loam,5.31,238,28.4,64,30,10,0,No
Kharif,Jalgaon,Jamner,Chopda,Soybean (JS-335),Deep Black,11.58,618,31.9,55,38,4,1661,Yes
Kharif,Wardha,Arvi,Hinganghat,Soybean (JS-335),Shallow Black,7.7,767,31.3,79,55,3,2577,Yes
Kharif,Satara,Wai,Karad,Groundnut (JL-24),Laterite,3.74,697,25.6,79,37,12,1168,Yes
Rabi,Hingoli,Aundha Nagnath,Kalamnuri,Safflower (PBNS-12),Clay Loam,4.79,213,24.0,48,46,12,0,No
Rabi,Yavatmal,Digras,Umarkhed,Safflower (PBNS-12),Clay Loam,10.38,465,22.1,68,44,13,1327,Yes
Kharif,Chandrapur,Brahmapuri,Brahmapuri Town,Rice (DRRH-3),Clay Loam,1.6,687,30.7,63,36,13,0,No
Kharif,Amravati,Morshi,Nandgaon,Groundnut (JL-24),Medium Black,4.82,925,31.4,83,41,14,0,No
Kharif,Satara,Wai,Wai Town,Cotton (NSP-1136),Shallow Black,8.83,622,26.3,80,71,27,1763,Yes
Kharif,Satara,Wai,Wai Town,Cotton (NH-615),Medium Black,8.08,1031,25.8,79,76,30,1207,Yes
Rabi,Dhule,Sindkhede,Sindkhede Town,Sunflower (BSH-1),Shallow Black,5.69,197,23.8,52,57,28,0,No
Rabi,Sangli,Miraj,Kadegaon,Wheat (HD-3086),Deep Black,9.85,286,20.2,57,26,2,3881,Yes
Kharif,Sindhudurg,Oros,Sawantwadi,Pearl Millet (DHANASHREE),Shallow Black,10.43,691,30.1,68,48,9,611,Yes
Rabi,Jalgaon,Bhusawal,Chopda,Safflower (PBNS-12),Deep Black,1.91,238,22.2,46,45,17,0,No
Kharif,Hingoli,Basmath,Hingoli City,Rice (DRRH-3),Clay Loam,5.77,501,34.3,65,27,18,0,No
Rabi,Jalna,Ambad,Badnapur,Wheat (HI-1500),Shallow Black,10.62,359,22.3,52,15,2,3113,Yes
Rabi,Aurangabad,Vaijapur,Khuldabad,Sunflower (KBSH-53),Clay Loam,8.67,236,19.5,50,67,30,0,No
Kharif,Yavatmal,Digras,Mahagaon,Pigeonpea (BSMR-736),Clay Loam,2.71,962,33.7,80,56,17,0,No
Kharif,Akola,Akot,Telhara,Soybean (MACS-450),Shallow Black,11.62,551,28.8,60,41,3,0,No
Kharif,Yavatmal,Digras,Digras Town,Cotton (NH-615),Deep Black,6.01,825,28.6,69,82,30,1824,Yes
Kharif,Jalgaon,Jamner,Bodwad,Soybean (MACS-450),Clay Loam,1.58,707,28.4,67,38,3,2230,Yes
Kharif,Jalna,Ambad,Ambad Town,Soybean (MACS-450),Deep Black,7.46,723,28.5,64,41,3,2601,Yes
Kharif,Latur,Udgir,Chakur,Rice (DRRH-3),Shallow Black,3.47,772,28.4,64,17,14,0,No
Rabi,Latur,Udgir,Renapur,Chickpea (JG-16),Deep Black,1.81,269,22.4,53,32,8,2232,Yes
Kharif,Kolhapur,Shirol,Gadhinglaj,Soybean (MACS-450),Deep Black,7.41,1008,31.1,65,47,2,2060,Yes
Rabi,Sangli,Tasgaon,Kavathe,Chickpea (Vijay),Medium Black,10.62,250,23.9,61,29,7,1314,Yes
Rabi,Hingoli,Basmath,Kalamnuri,Sunflower (BSH-1),Deep Black,10.83,308,28.5,45,58,31,0,No
Kharif,Wardha,Hinganghat,Samudrapur,Pearl Millet (ICTP-8203),Laterite,8.94,868,30.9,68,50,16,636,Yes
Kharif,Ahmednagar,Kopargaon,Sangamner,Rice (DRRH-3),Laterite,8.46,599,31.6,60,25,16,0,No
Kharif,Jalna,Ambad,Jafrabad,Pigeonpea (ICPL-87119),Clay Loam,8.81,737,27.6,74,53,21,1237,Yes
Kharif,Wardha,Hinganghat,Karanja,Pigeonpea (BSMR-736),Laterite,7.67,927,34.5,70,54,18,0,No
Rabi,Ahmednagar,Kopargaon,Sangamner,Sorghum (CSH-16),Deep Black,10.31,221,18.8,66,43,15,0,No
Rabi,Jalna,Badnapur,Partur,Sunflower (BSH-1),Shallow Black,5.6,300,18.1,58,54,27,0,No
Kharif,Parbhani,Jintur,Sonpeth,Rice (SAHABHAGI),Laterite,9.81,710,32.1,66,24,15,0,No
Kharif,Ahmednagar,Sangamner,Pathardi,Pearl Millet (ICTP-8203),Laterite,3.29,604,32.7,76,50,16,0,No
Kharif,Jalna,Ambad,Partur,Pearl Millet (ICTP-8203),Clay Loam,6.24,727,26.2,78,52,13,0,No
Rabi,Amravati,Morshi,Daryapur,Safflower (PBNS-12),Medium Black,10.54,441,21.2,67,48,16,1285,Yes
Kharif,Latur,Udgir,Renapur,Cotton (NSP-1135),Laterite,1.84,448,29.0,63,72,28,921,Yes
Kharif,Yavatmal,Pusad,Mahagaon,Soybean (JS-335),Shallow Black,4.61,928,33.4,75,49,5,2183,Yes
Kharif,Osmanabad,Osmanabad City,Kalamb,Pearl Millet (DHANASHREE),Deep Black,8.97,611,30.5,63,50,17,1282,Yes
Kharif,Latur,Udgir,Ahmadpur,Pearl Millet (DHANASHREE),Shallow Black,5.34,491,29.3,73,45,14,1319,Yes
Rabi,Osmanabad,Tuljapur,Tuljapur Town,Safflower (A-1),Medium Black,1.89,349,26.7,49,52,18,0,No
Kharif,Thane,Palghar,Jawhar,Pigeonpea (ICPL-87119),Medium Black,3.23,725,31.5,55,52,23,1072,Yes
Rabi,Solapur,Barshi,Madha,Wheat (HI-1500),Shallow Black,10.82,311,24.6,59,15,2,2232,Yes
Kharif,Nanded,Mukhed,Loha,Rice (SAHABHAGI),Clay Loam,1.66,936,27.2,77,21,14,2942,Yes
Rabi,Dhule,Shirpur,Shirpur Town,Chickpea (Digvijay),Shallow Black,6.31,289,25.1,54,33,8,1438,Yes
Kharif,Akola,Balapur,Barshitakli,Pearl Millet (ICTP-8203),Shallow Black,2.21,495,33.1,60,54,12,1302,Yes
Rabi,Dhule,Shirpur,Sindkhede,Chickpea (Vijay),Medium Black,9.84,318,25.4,65,27,9,1961,Yes
Kharif,Sangli,Miraj,Shirala,Cotton (NSP-1136),Deep Black,5.5,1020,30.3,78,72,29,1366,Yes
Rabi,Mumbai,Mumbai Suburban,Juhu,Wheat (HI-1500),Clay Loam,10.33,269,23.0,63,28,6,2159,Yes
Rabi,Osmanabad,Tuljapur,Paranda,Chickpea (Digvijay),Laterite,4.36,281,22.5,46,39,11,1344,Yes
Kharif,Solapur,Barshi,Barshi Town,Groundnut (JL-24),Laterite,11.55,637,29.8,55,37,19,1374,Yes
Kharif,Sindhudurg,Kankavli,Vengurla,Soybean (MAUS-71),Laterite,6.64,413,32.5,60,42,3,0,No
Rabi,Ratnagiri,Chiplun,Guhagar,Sorghum (CSH-16),Clay Loam,8.29,231,23.0,49,45,14,0,No
Rabi,Satara,Karad,Phaltan,Safflower (A-1),Clay Loam,11.27,351,16.0,67,41,16,0,No
Kharif,Buldhana,Chikhli,Malkapur,Pearl Millet (ICTP-8203),Laterite,11.13,714,32.4,65,46,14,593,Yes
Rabi,Sangli,Tasgaon,Miraj,Safflower (PBNS-12),Clay Loam,4.69,260,19.5,70,36,11,624,Yes
Kharif,Hingoli,Basmath,Kalamnuri,Groundnut (JL-24),Shallow Black,3.64,532,33.1,68,47,9,1015,Yes
Kharif,Satara,Wai,Patan,Soybean (JS-335),Laterite,9.8,952,27.7,85,44,5,2168,Yes
Kharif,Kolhapur,Shirol,Hatkanangale,Soybean (JS-335),Clay Loam,9.72,758,24.0,66,41,7,1950,Yes
Rabi,Satara,Karad,Patan,Sorghum (CSH-23),Medium Black,11.37,278,20.4,60,45,12,0,No
Rabi,Satara,Wai,Jaoli,Chickpea (Digvijay),Shallow Black,11.13,419,19.5,59,31,7,1303,Yes
Kharif,Yavatmal,Pusad,Pusad Town,Pigeonpea (BSMR-736),Shallow Black,8.09,811,30.3,72,58,20,0,No
Kharif,Thane,Bhiwandi,Vasai,Pearl Millet (ICTP-8203),Deep Black,9.32,410,35.6,59,51,15,1422,Yes
Rabi,Latur,Ahmadpur,Udgir,Chickpea (Vijay),Medium Black,6.95,341,23.8,61,26,12,2255,Yes
Rabi,Sindhudurg,Kankavli,Dodamarg,Chickpea (JG-16),Medium Black,6.17,313,22.3,57,31,8,2138,Yes
Rabi,Wardha,Hinganghat,Ashti,Sunflower (KBSH-53),Shallow Black,9.58,411,24.0,68,62,27,1420,Yes
Rabi,Parbhani,Gangakhed,Sonpeth,Sorghum (CSH-23),Deep Black,11.47,195,25.6,46,33,14,0,No
Rabi,Chandrapur,Ballarpur,Nagbhid,Safflower (PBNS-12),Clay Loam,6.39,329,24.9,53,43,14,669,Yes
Kharif,Mumbai,Mumbai Suburban,Bandra,Rice (DRRH-3),Medium Black,5.01,489,35.5,64,25,14,0,No
Rabi,Thane,Bhiwandi,Ulhasnagar,Wheat (MP-3288),Deep Black,5.72,259,26.8,47,15,3,0,No
Rabi,Thane,Bhiwandi,Ulhasnagar,Sunflower (KBSH-53),Laterite,7.17,292,22.5,45,57,32,0,No
Kharif,Ahmednagar,Kopargaon,Rahata,Groundnut (JL-24),Clay Loam,8.08,547,31.9,68,43,16,1631,Yes
Rabi,Dhule,Shirpur,Sindkhede,Wheat (MP-3288),Clay Loam,5.76,211,28.0,56,15,4,0,No
Rabi,Chandrapur,Ballarpur,Mul,Wheat (HD-3086),Deep Black,4.01,245,25.2,49,19,5,0,No
Rabi,Nashik,Niphad,Sinnar,Safflower (PBNS-12),Deep Black,7.64,210,21.5,50,43,16,894,Yes
Kharif,Osmanabad,Tuljapur,Tuljapur Town,Rice (SAHABHAGI),Shallow Black,4.76,588,30.5,75,30,14,0,No
Kharif,Wardha,Arvi,Arvi Town,Groundnut (JL-24),Clay Loam,9.57,850,34.5,83,38,16,0,No
Rabi,Hingoli,Aundha Nagnath,Basmath,Wheat (MP-3288),Shallow Black,4.81,281,27.8,48,24,3,0,No
Kharif,Nashik,Satana,Deola,Pearl Millet (ICTP-8203),Laterite,10.17,739,29.8,66,47,16,664,Yes
Kharif,Ahmednagar,Sangamner,Sangamner Town,Groundnut (TG-37A),Medium Black,5.48,663,27.2,80,49,14,1712,Yes
Rabi,Mumbai,Mumbai City,Marine Drive,Safflower (A-1),Shallow Black,2.31,221,22.5,47,48,13,0,No
Kharif,Chandrapur,Ballarpur,Mul,Cotton (NH-615),Shallow Black,6.62,681,32.9,60,77,32,1974,Yes
Kharif,Jalgaon,Jamner,Jamner Town,Soybean (MACS-450),Clay Loam,6.98,626,35.3,68,47,3,1188,Yes
Rabi,Hingoli,Aundha Nagnath,Basmath,Sunflower (BSH-1),Medium Black,8.19,327,28.4,49,68,25,0,No
Rabi,Chandrapur,Brahmapuri,Nagbhid,Safflower (PBNS-12),Medium Black,3.99,175,26.9,46,41,17,0,No
Rabi,Amravati,Chandur,Morshi,Sunflower (KBSH-53),Medium Black,1.76,315,20.2,71,61,34,0,No
Rabi,Satara,Wai,Koregaon,Chickpea (Vijay),Medium Black,1.71,340,18.0,67,27,10,2160,Yes
Rabi,Nashik,Satana,Yeola,Sunflower (BSH-1),Laterite,7.23,344,18.1,64,61,31,0,No
Kharif,Nagpur,Katol,Parseoni,Pigeonpea (BSMR-736),Deep Black,6.39,746,31.7,73,62,21,0,No
Rabi,Solapur,Barshi,Madha,Sunflower (KBSH-53),Shallow Black,7.79,175,29.3,64,61,30,0,No
Rabi,Parbhani,Gangakhed,Pathri,Sunflower (BSH-1),Laterite,4.43,341,27.1,49,68,28,0,No
Kharif,Solapur,Mohol,Mangalvedha,Pigeonpea (ICPL-87119),Shallow Black,4.44,663,34.5,72,66,23,0,No
Rabi,Ratnagiri,Dapoli,Dapoli Town,Chickpea (Vijay),Shallow Black,1.0,316,24.8,50,27,8,1615,Yes
Kharif,Wardha,Hinganghat,Ashti,Pearl Millet (DHANASHREE),Medium Black,10.52,796,27.8,69,40,14,0,No
Kharif,Ratnagiri,Dapoli,Sangameshwar,Cotton (NH-615),Clay Loam,2.71,571,31.5,55,80,29,2005,Yes
Rabi,Aurangabad,Vaijapur,Kannad,Sorghum (CSH-16),Medium Black,7.7,239,20.2,60,40,11,0,No
Kharif,Hingoli,Basmath,Sengaon,Cotton (NSP-1135),Shallow Black,8.31,493,34.6,61,68,31,1301,Yes
Kharif,Nanded,Mudkhed,Hadgaon,Pigeonpea (ICPL-87119),Laterite,3.36,995,31.6,69,56,16,0,No
Kharif,Kolhapur,Karvir,Radhanagari,Rice (DRRH-3),Laterite,2.39,988,32.0,83,29,16,0,No
Rabi,Amravati,Chandur,Daryapur,Wheat (MP-3288),Clay Loam,3.11,383,27.1,56,27,7,2809,Yes
Rabi,Latur,Ahmadpur,Shirur-Anantpal,Sunflower (BSH-1),Laterite,3.11,238,27.9,61,65,28,694,Yes
Kharif,Mumbai,Mumbai City,Churchgate,Pigeonpea (BSMR-736),Clay Loam,3.56,662,33.2,60,62,15,922,Yes
Rabi,Wardha,Hinganghat,Ashti,Sorghum (CSH-16),Deep Black,2.46,303,25.3,67,42,15,1934,Yes
Rabi,Kolhapur,Karvir,Panhala,Chickpea (JG-16),Laterite,4.71,441,20.8,64,26,4,716,Yes
Rabi,Dhule,Shirpur,Sindkhede,Safflower (A-1),Shallow Black,2.93,298,24.1,51,56,12,663,Yes
Kharif,Parbhani,Gangakhed,Jintur,Groundnut (TG-37A),Shallow Black,7.63,471,31.4,59,38,19,0,No
Kharif,Nagpur,Umred,Ramtek,Soybean (MACS-450),Medium Black,5.84,1087,29.2,74,47,5,1752,Yes
Rabi,Parbhani,Gangakhed,Gangakhed Town,Chickpea (JG-16),Laterite,1.67,254,29.1,60,25,6,677,Yes
Kharif,Dhule,Shirpur,Sindkhede,Groundnut (TG-37A),Laterite,6.38,436,33.1,75,37,14,0,No
Rabi,Sangli,Tasgaon,Palus,Sorghum (CSH-16),Laterite,2.91,438,17.2,64,51,11,1596,Yes
Rabi,Buldhana,Khamgaon,Motala,Safflower (A-1),Medium Black,3.67,229,29.1,59,39,16,0,No
Kharif,Solapur,Barshi,Madha,Groundnut (TG-37A),Clay Loam,5.44,696,30.0,60,38,14,1750,Yes
Kharif,Ratnagiri,Dapoli,Khed,Groundnut (TG-37A),Clay Loam,8.19,623,31.4,72,41,16,1701,Yes
Rabi,Jalna,Ambad,Ghansawangi,Wheat (MP-3288),Laterite,4.79,207,21.0,55,28,2,1926,Yes
Rabi,Akola,Akot,Akot Town,Sorghum (CSH-23),Medium Black,7.52,167,23.8,64,36,12,0,No
Rabi,Wardha,Hinganghat,Seloo,Chickpea (JG-16),Deep Black,11.68,434,21.6,68,29,9,1279,Yes
Rabi,Yavatmal,Digras,Darwha,Sunflower (BSH-1),Clay Loam,1.21,462,23.3,69,50,27,1749,Yes
Rabi,Wardha,Hinganghat,Seloo,Chickpea (Vijay),Medium Black,1.45,411,22.5,74,24,11,0,No
Kharif,Aurangabad,Gangapur,Kannad,Groundnut (TG-37A),Medium Black,5.7,618,30.7,66,38,13,1718,Yes
Rabi,Sindhudurg,Kankavli,Malvan,Wheat (MP-3288),Shallow Black,8.74,228,25.7,54,22,4,0,No
Kharif,Solapur,Barshi,Mangalvedha,Cotton (NSP-1136),Shallow Black,9.96,592,31.5,64,65,30,1820,Yes
Kharif,Nashik,Satana,Dindori,Pigeonpea (BSMR-736),Deep Black,4.79,534,29.6,65,52,19,0,No
Rabi,Hingoli,Aundha Nagnath,Basmath,Safflower (PBNS-12),Shallow Black,4.21,226,24.6,45,42,11,0,No
Kharif,Chandrapur,Ballarpur,Ballarpur Town,Rice (DRRH-3),Shallow Black,7.78,669,34.7,69,32,13,0,No
Kharif,Yavatmal,Pusad,Wani,Groundnut (TG-37A),Shallow Black,4.16,1000,27.1,77,47,18,0,No
Rabi,Mumbai,Mumbai Suburban,Andheri,Chickpea (Vijay),Deep Black,5.5,287,28.3,64,35,9,1583,Yes
Rabi,Solapur,Barshi,Madha,Chickpea (JG-16),Deep Black,7.86,245,24.0,55,29,5,1417,Yes
Rabi,Kolhapur,Karvir,Hatkanangale,Wheat (HD-3086),Laterite,6.68,363,19.2,66,22,3,3722,Yes
Rabi,Aurangabad,Gangapur,Sillod,Chickpea (JG-16),Laterite,1.15,322,19.9,56,32,11,1560,Yes
Rabi,Hingoli,Aundha Nagnath,Hingoli City,Safflower (A-1),Medium Black,1.51,208,22.3,54,43,15,846,Yes
Kharif,Nashik,Niphad,Sinnar,Groundnut (JL-24),Laterite,2.35,563,29.8,79,42,12,1323,Yes
Kharif,Nagpur,Katol,Umred,Pearl Millet (DHANASHREE),Medium Black,5.55,1057,26.6,85,57,13,0,No
Kharif,Wardha,Arvi,Karanja,Soybean (MACS-450),Shallow Black,8.9,710,28.7,70,48,9,1880,Yes
Kharif,Thane,Palghar,Mokhada,Groundnut (TG-37A),Deep Black,10.38,784,31.0,55,36,14,0,No
Kharif,Sindhudurg,Kankavli,Kankavli Town,Cotton (NSP-1136),Deep Black,4.36,599,31.9,66,78,29,2563,Yes
Rabi,Buldhana,Chikhli,Lonar,Safflower (PBNS-12),Shallow Black,1.76,324,29.8,56,37,16,0,No
Kharif,Mumbai,Mumbai City,Nariman Point,Rice (DRRH-3),Laterite,3.44,595,31.9,72,22,15,0,No
Rabi,Solapur,Mohol,Mangalvedha,Sunflower (BSH-1),Medium Black,1.8,213,25.7,49,56,25,0,No
Kharif,Latur,Udgir,Udgir Town,Pearl Millet (ICTP-8203),Deep Black,2.6,736,32.0,55,59,13,988,Yes
Rabi,Nashik,Niphad,Dabhadi,Sorghum (CSH-16),Shallow Black,10.34,256,18.2,62,49,18,0,No
Rabi,Ratnagiri,Chiplun,Lanja,Sunflower (BSH-1),Laterite,9.51,166,27.2,57,61,32,657,Yes
Rabi,Sindhudurg,Oros,Oros Town,Sunflower (KBSH-53),Laterite,4.16,196,22.9,55,63,25,740,Yes
Kharif,Amravati,Chandur,Warud,Cotton (NSP-1135),Laterite,10.11,1058,28.2,83,76,33,0,No
Rabi,Yavatmal,Digras,Mahagaon,Sorghum (CSH-16),Shallow Black,11.74,326,21.8,55,52,12,0,No
Kharif,Kolhapur,Karvir,Shirol,Soybean (MAUS-71),Laterite,8.1,871,27.0,83,44,7,2024,Yes
Kharif,Parbhani,Gangakhed,Palam,Groundnut (JL-24),Clay Loam,2.62,555,32.4,74,38,13,1642,Yes
Kharif,Nashik,Niphad,Igatpuri,Soybean (JS-335),Deep Black,8.06,826,27.0,68,45,7,3181,Yes
Kharif,Kolhapur,Shirol,Kagal,Cotton (NH-615),Clay Loam,4.26,1058,27.8,69,69,30,1244,Yes
Kharif,Thane,Palghar,Mokhada,Rice (DRRH-3),Shallow Black,6.13,621,31.3,63,19,15,0,No
Kharif,Kolhapur,Shirol,Hatkanangale,Groundnut (JL-24),Laterite,6.47,1188,27.3,65,50,15,787,Yes
Rabi,Thane,Bhiwandi,Kalyan,Sorghum (CSH-16),Laterite,2.97,195,28.8,58,41,15,1473,Yes
Rabi,Aurangabad,Gangapur,Gangapur Town,Safflower (PBNS-12),Clay Loam,2.86,350,23.8,54,51,15,1021,Yes
Kharif,Sangli,Miraj,Jat,Groundnut (JL-24),Laterite,1.94,1156,30.3,78,38,15,0,No
Kharif,Nanded,Bhokar,Kandhar,Pigeonpea (BSMR-736),Laterite,8.99,1090,29.4,72,62,20,0,No
Rabi,Pune,Indapur,Bhigwan,Wheat (MP-3288),Medium Black,10.73,446,19.2,55,17,3,4575,Yes
Rabi,Ahmednagar,Kopargaon,Shrirampur,Safflower (A-1),Clay Loam,4.71,382,24.2,50,47,14,1086,Yes
Rabi,Wardha,Arvi,Ashti,Wheat (HD-3086),Clay Loam,9.41,343,23.3,66,22,3,4858,Yes
Kharif,Pune,Indapur,Indapur Town,Rice (SAHABHAGI),Deep Black,10.76,997,24.1,80,28,15,3337,Yes
Kharif,Latur,Udgir,Chakur,Groundnut (TG-37A),Shallow Black,8.68,431,28.1,56,43,12,0,No
Rabi,Yavatmal,Pusad,Umarkhed,Safflower (PBNS-12),Shallow Black,3.84,300,22.3,64,35,17,670,Yes
Kharif,Parbhani,Jintur,Sonpeth,Cotton (NSP-1136),Medium Black,5.59,712,35.5,63,76,30,1729,Yes
Rabi,Parbhani,Jintur,Sonpeth,Safflower (PBNS-12),Shallow Black,9.98,253,22.7,47,47,11,0,No
Rabi,Satara,Karad,Wai,Sunflower (KBSH-53),Medium Black,10.49,349,20.3,62,59,34,890,Yes
Kharif,Parbhani,Jintur,Jintur Town,Soybean (MAUS-71),Shallow Black,7.81,630,35.8,66,30,2,1062,Yes
Rabi,Jalgaon,Bhusawal,Amalner,Chickpea (Digvijay),Laterite,2.4,336,25.4,50,26,10,1422,Yes
Rabi,Pune,Indapur,Dhumalwadi,Chickpea (JG-16),Shallow Black,7.14,311,20.5,59,32,7,1798,Yes
Kharif,Solapur,Mohol,Akkalkot,Pearl Millet (DHANASHREE),Laterite,10.13,570,30.8,59,56,18,1012,Yes
Rabi,Nagpur,Katol,Umred,Sunflower (BSH-1),Shallow Black,8.96,459,21.4,66,56,30,1586,Yes
Kharif,Mumbai,Mumbai City,Colaba,Pearl Millet (DHANASHREE),Clay Loam,10.0,518,29.5,59,56,16,1453,Yes
Kharif,Sindhudurg,Kankavli,Kudal,Rice (SAHABHAGI),Deep Black,2.24,729,34.6,69,29,16,0,No
Kharif,Akola,Akot,Akot Town,Pigeonpea (BSMR-736),Shallow Black,1.12,584,33.2,59,64,18,0,No
Rabi,Ratnagiri,Chiplun,Dapoli,Sunflower (KBSH-53),Clay Loam,7.0,221,27.3,54,56,29,0,No
Rabi,Chandrapur,Ballarpur,Nagbhid,Sorghum (CSH-16),Deep Black,11.83,202,26.0,56,39,15,2108,Yes
Kharif,Solapur,Mohol,Mohol Town,Soybean (MAUS-71),Laterite,1.71,651,35.5,64,47,10,0,No
Rabi,Akola,Akot,Barshitakli,Sunflower (BSH-1),Medium Black,3.93,268,27.9,47,60,25,0,No
Rabi,Ratnagiri,Dapoli,Lanja,Wheat (HD-3086),Clay Loam,11.34,178,23.2,61,24,3,2734,Yes
Rabi,Solapur,Mohol,Mangalvedha,Sunflower (KBSH-53),Medium Black,9.89,336,22.8,45,58,31,0,No
Rabi,Ratnagiri,Dapoli,Sangameshwar,Sorghum (CSH-16),Shallow Black,4.19,273,25.5,64,47,12,1408,Yes
Kharif,Kolhapur,Shirol,Kagal,Pearl Millet (ICTP-8203),Clay Loam,2.32,983,30.3,75,49,16,897,Yes
Kharif,Buldhana,Khamgaon,Motala,Pearl Millet (DHANASHREE),Laterite,7.65,600,32.7,57,55,14,1081,Yes
Kharif,Latur,Ahmadpur,Chakur,Soybean (JS-335),Shallow Black,1.44,644,30.5,59,45,8,1453,Yes
Kharif,Jalna,Ambad,Partur,Pearl Millet (ICTP-8203),Medium Black,6.75,882,30.6,60,55,16,827,Yes
Kharif,Thane,Palghar,Palghar Town,Rice (DRRH-3),Medium Black,4.79,515,29.3,72,26,16,2082,Yes
Kharif,Dhule,Shirpur,Sakri,Cotton (NSP-1136),Clay Loam,5.92,508,30.0,60,76,28,1707,Yes
Rabi,Satara,Wai,Patan,Chickpea (JG-16),Medium Black,10.91,338,18.5,56,36,7,1875,Yes
Kharif,Sindhudurg,Oros,Malvan,Pearl Millet (DHANASHREE),Clay Loam,2.39,686,35.6,68,51,14,0,No
Kharif,Nagpur,Katol,Narkhed,Pigeonpea (ICPL-87119),Laterite,4.57,894,30.1,76,66,20,0,No
Rabi,Nanded,Loha,Umri,Wheat (HI-1500),Clay Loam,8.53,431,25.3,68,24,3,4457,Yes
Kharif,Aurangabad,Vaijapur,Kannad,Rice (DRRH-3),Laterite,3.53,797,29.8,60,17,9,0,No
Kharif,Sindhudurg,Kankavli,Sawantwadi,Cotton (NH-615),Medium Black,5.33,435,30.8,72,70,31,1340,Yes
Kharif,Kolhapur,Karvir,Gaganbawada,Pearl Millet (DHANASHREE),Shallow Black,8.6,651,31.0,82,46,12,0,No
Kharif,Ratnagiri,Dapoli,Guhagar,Groundnut (TG-37A),Clay Loam,3.72,543,35.4,55,34,17,0,No
Kharif,Buldhana,Khamgaon,Motala,Pearl Millet (ICTP-8203),Laterite,11.41,437,30.1,61,48,15,1142,Yes
Rabi,Nagpur,Umred,Hingna,Wheat (HI-1500),Deep Black,8.0,468,27.8,67,16,3,3543,Yes
Kharif,Ahmednagar,Kopargaon,Kopargaon Town,Soybean (MAUS-71),Shallow Black,1.8,590,30.2,64,48,2,0,No
Rabi,Jalna,Badnapur,Ambad,Safflower (PBNS-12),Medium Black,7.53,271,24.7,63,52,15,723,Yes
Rabi,Nanded,Mukhed,Umri,Safflower (A-1),Clay Loam,9.6,345,27.6,59,49,13,0,No
Kharif,Yavatmal,Digras,Ghatanji,Groundnut (JL-24),Laterite,4.43,985,29.5,68,42,13,835,Yes
Kharif,Nagpur,Katol,Narkhed,Soybean (JS-335),Medium Black,4.42,1029,32.8,65,50,4,2131,Yes
Kharif,Jalgaon,Bhusawal,Yawal,Rice (DRRH-3),Shallow Black,6.07,523,29.6,72,30,13,1802,Yes
Rabi,Ratnagiri,Dapoli,Chiplun,Sorghum (CSH-16),Deep Black,11.08,274,24.8,48,36,13,0,No
Kharif,Nashik,Niphad,Saptashrungi,Pearl Millet (DHANASHREE),Laterite,10.11,813,28.9,61,45,12,620,Yes
Rabi,Akola,Akot,Telhara,Sorghum (CSH-16),Deep Black,11.94,334,28.7,46,44,14,0,No
Kharif,Satara,Karad,Khatav,Pigeonpea (BSMR-736),Medium Black,7.31,884,27.4,85,59,20,0,No
Kharif,Jalna,Ambad,Ghansawangi,Pearl Millet (ICTP-8203),Deep Black,11.55,875,26.6,66,49,12,0,No
Rabi,Amravati,Morshi,Daryapur,Sunflower (BSH-1),Shallow Black,9.59,373,27.8,64,56,28,929,Yes
Rabi,Wardha,Hinganghat,Seloo,Chickpea (JG-16),Clay Loam,2.22,460,23.9,72,31,8,0,No
Kharif,Sangli,Miraj,Miraj Town,Pearl Millet (ICTP-8203),Laterite,5.0,654,27.8,65,54,15,0,No
Rabi,Buldhana,Chikhli,Chikhli Town,Safflower (PBNS-12),Shallow Black,11.19,258,25.6,60,45,16,0,No
Rabi,Ahmednagar,Sangamner,Nevasa,Wheat (MP-3288),Laterite,3.42,283,20.9,67,24,3,2800,Yes
Kharif,Kolhapur,Karvir,Kagal,Pigeonpea (BSMR-736),Deep Black,4.12,613,30.4,75,69,17,0,No
Kharif,Sangli,Tasgaon,Khanapur,Rice (DRRH-3),Shallow Black,2.27,679,31.4,79,26,14,0,No
Rabi,Ahmednagar,Kopargaon,Nevasa,Sorghum (CSH-23),Clay Loam,7.04,289,24.2,67,43,13,0,No
Rabi,Kolhapur,Karvir,Kolhapur Rural,Safflower (PBNS-12),Laterite,9.29,296,16.6,74,44,16,0,No
Rabi,Hingoli,Aundha Nagnath,Basmath,Wheat (HI-1500),Medium Black,1.39,197,23.4,65,22,2,2468,Yes
Kharif,Hingoli,Aundha Nagnath,Aundha Nagnath Town,Groundnut (TG-37A),Deep Black,9.76,548,28.3,55,45,14,2061,Yes
Rabi,Amravati,Morshi,Morshi Town,Sunflower (BSH-1),Shallow Black,9.73,306,25.5,64,55,30,843,Yes
Rabi,Sangli,Tasgaon,Khanapur,Chickpea (Vijay),Clay Loam,7.42,272,22.7,60,36,8,2043,Yes
Rabi,Hingoli,Aundha Nagnath,Hingoli City,Chickpea (Vijay),Deep Black,7.75,282,28.4,49,29,8,0,No
